,Created-At,Text,Brand
108,2021-12-09 02:04:04,"Buti na lang talaga at hindi pinakinggan ng national government yung dating executive ng Pfizer/Doctor na naging parte ng IATF.

#COVID19 #COVID19Vaccine #Sinovac #ThursdayThoughts",
109,2021-12-08 00:03:07,@bryan_castillo oo nga... hangang ngayon hindi pa ko nagka covid #sinovac ggwp,
110,2021-12-07 13:46:25,"Kung meron man akong gustong ipagpasalamat kay Pangulong Duterte, ay yung pag-sunod niya sa eksperto(50% vaccine efficacy is enough in the setting of a pandemic)at hindi natinag sa pamumulitka laban sa #Sinovac Imagine kung natinag siya sa mga batikos noon, ewan ko nalang talaga! https://t.co/NNR2s4aHJv",
111,2021-12-16 11:05:08,National Immunization Day volunteer.  #resbakuna #Covid_19 https://t.co/GVguKBFOXT,
112,2021-12-15 08:17:28,"#Resbakuna
Before the wave... @ Malilipot, Albay https://t.co/4642BtJrqU",
113,2021-12-21 08:22:00,"RT @DOHgovph: Tingnan ang karagdagang impormasyon sa Pfizer dito: https://t.co/dPOo8y64lN

#RESBAKUNA
#BIDABakuNation
#BIDASolusyon Plus sa�",
114,2021-12-21 08:03:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 188,623 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 171,836 na ang nakakumpleto ng dalawang doses at 7,376 na ang nakatanggap ng booster. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/xZ0GmvEwRe",
115,2021-12-20 23:30:00,"Alamin ang mga lugar na extended ang Bayanihan Bakunahan.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain
#OdettePH https://t.co/jmQpvEfrPc",
116,2021-12-20 19:18:00,"Isinasagawa ang naturang aktibidad sa DREAM Zone, Capitol Compound, Batangas City, na itinalagang vaccination site ng lalawigan.

December 20, 2021

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/blfOFzcJZr",
117,2021-12-20 16:57:49,"Tingnan ang karagdagang impormasyon sa Pfizer dito: https://t.co/aJdBUPKfVh

#RESBAKUNA
#BIDABakuNation
#BIDASolusyon Plus sa COVID-19
#BIDAangMayDisiplina",
118,2021-12-20 15:30:00,"Mahigit 10,000 ang napabakunahan sa 3-Day Bayanihan Bakunahan ng Pamahalaan sa Sablayan, Occidental Mindoro.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/U6JwOpuodM",
119,2021-12-19 19:26:53,"Tingnan ang karagdagang impormasyon sa Pfizer dito: https://t.co/pHtR3So2iM

#RESBAKUNA
#BIDABakuNation
#BIDASolusyon Plus sa COVID-19
#BIDAangMayDisiplina",
120,2021-12-19 17:02:52,"Tingnan ang karagdagang impormasyon sa Pfizer dito: https://t.co/dPOo8y64lN

#RESBAKUNA
#BIDABakuNation
#BIDASolusyon Plus sa COVID-19
#BIDAangMayDisiplina",
121,2021-12-19 15:00:00,"Ano ang pakinabang sa atin ng 'Solidarity Trials' ng bakuna?
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/3ULwaGLAB4",
122,2021-12-19 13:00:00,"Tuloy ang bakunahan sa mga hindi binagyong lugar.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/AILFtqoSbZ",
123,2021-12-19 11:00:00,"May mga lugar ba na naaaksaya ang bakuna? Alamin.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/GQLGmG2dc5",
124,2021-12-18 21:00:08,"RT @PIADesk: Southern Leyte, kumpiyansang may laban na sa COVID-19 kahit ipinagpaliban ang 'Bayanihan Bakunahan' sanhi ng bagyong Odette.
#�",
125,2021-12-18 21:00:01,"Southern Leyte, kumpiyansang may laban na sa COVID-19 kahit ipinagpaliban ang 'Bayanihan Bakunahan' sanhi ng bagyong Odette.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/1jOI8IC1lk",
126,2021-12-18 12:12:00,"Naglabas ng advisory ang DOH tungkol sa shelf-life ng mga bakuna laban sa COVID-19.
\#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/2lbKo5e8gj",
127,2021-12-18 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 188,305 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 171,142 na ang nakakumpleto ng dalawang doses at 7,055 na ang nakatanggap ng booster. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/rSBoELtMBW",
128,2021-12-17 21:03:00,"Habang libre pa ang COVID-19 vaccine, magpabakuna na!
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/LwLvhb0eUQ",
129,2021-12-17 18:30:00,"56-percent na ng target population ang napabakunahan sa Pakil, Laguna laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/wfVN0m9vfn",
130,2021-12-17 12:00:00,"On track sa target na 7 Million vaccinated individuals ang Bayanihan Bakunahan ng pamahalaan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/XvoYbN71YN",
131,2021-12-17 11:47:48,"Lahat ng bakuna kontra COVID-19 ay ligtas, epektibo, at libre! Kaya magpa-ResBakuna kung pagkakataon mo na! ?

#RESBAKUNA
#BIDABakuNation
#BIDASolusyon Plus sa COVID-19
#BIDAangMayDisiplina",
132,2021-12-17 11:00:02,"Marami pa ring Pilipino ang choosy sa COVID-19 vaccine
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/n7JNWYdCCQ",
133,2021-12-17 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 188,097 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 170,306 na ang nakakumpleto ng dalawang doses at 6,766 na ang nakatanggap ng booster. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/zTPSNOLuHS",
134,2021-12-16 09:07:33,"NAVOBAKUNA | Sa tala ng ating City Health Office, 187,893 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 169,684 na ang nakakumpleto ng dalawang doses at 6,475 na ang nakatanggap ng booster.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/pCweR1fx33",
135,2021-12-15 20:49:13,"RT @DisasterInfoPH: Ligtas sa Bagyong #OdettePH ang COVID-19 vaccines sa Surigao del Sur.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #Explai�",
136,2021-12-15 20:49:12,"RT @PIADesk: Ligtas sa Bagyong #OdettePH ang COVID-19 vaccines sa Surigao del Sur.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplai�",
137,2021-12-15 20:30:01,"Population Protection laban sa COVID-19, nakamit na sa Bayombong, Nueva Vizcaya.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/uAaFwIvlJ8",
138,2021-12-15 19:00:02,"Ligtas sa Bagyong #OdettePH ang COVID-19 vaccines sa Surigao del Sur.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/AGXFV2ENzB",
139,2021-12-15 19:00:00,"Ligtas sa Bagyong #OdettePH ang COVID-19 vaccines sa Surigao del Sur.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/c1rQRlLzD8",
140,2021-12-15 18:00:01,"Patuloy na ginagamit ang Sputnik V vaccine sa Pilipinas, kahit wala pang EUL mula sa WHO.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/J0tq36Fgnk",
141,2021-12-15 16:45:28,"TARA NA�T MAG-RESBAKUNA: Ipagdiwang ang Pasko ng ligtas, malakas, at protektado. Isang bayan nating labanan ang COVID-19!

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/40qBkz0j23",
142,2021-12-15 16:23:41,"TIGNAN: Nasa 535,913 na ang nakatanggap ng first dose sa Bataan habang 415,811 naman ang fully vaccinated na. Nasa 14,026 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/DmdrJXeefV",
143,2021-12-15 16:00:00,"Primary vaccination laban sa COVID-19, priority na maipagpatuloy ng pamahalaan.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/dmlnogpbnF",
144,2021-12-15 10:33:01,"RT @Navotas_City: TINGNAN | Nasa Meycauayan, Bulacan ang isang vaccination team natin, sa pangunguna ni Dr. Alma Lalic, para tumulong sa pa�",
145,2021-12-15 10:30:52,"TINGNAN | Nasa Meycauayan, Bulacan ang isang vaccination team natin, sa pangunguna ni Dr. Alma Lalic, para tumulong sa pagbabakuna ng kanilang mga residente kaugnay ng National Vaccination Days 2 mula 15-17 December 2021.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/qNAgfbdadN",
146,2021-12-15 10:00:01,"7 milyon na fully-vaccinated Filipinos, nais na makamit sa ikalawang round ng Bayanihan Bakunahan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/sbCaLAOc9B",
147,2021-12-15 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 187,669 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 169,015 na ang nakakumpleto ng dalawang doses at 6,043 na ang nakatanggap ng booster.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/8wDYrliNfJ",
148,2021-12-14 18:30:00,"Sa susunod na Bayanihan Bakunahan, mga senior citizen ang puspusang pababakunahan sa Pudtol, Apayao.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/nZpdtq0bj6",
149,2021-12-14 17:22:35,"RT @PIADesk: Bayanihan Bakunahan 2, postponed muna sa ilang probinsiya dahil sa Bagyong Odette.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+�",
150,2021-12-14 17:00:01,"Bayanihan Bakunahan 2, postponed muna sa ilang probinsiya dahil sa Bagyong Odette.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/e1MkwJ4r6i",
151,2021-12-14 10:00:00,"Emergency Use Authorization ng Sinovac para sa 3 to 17 years old, pinag-aaralan na ng FDA.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #COVID19Ph https://t.co/tzC2aW4wA5",
152,2021-12-14 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 187,476 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 168,480 na ang nakakumpleto ng dalawang doses at 5,587 na ang nakatanggap ng booster.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/MuHpThAAQb",
153,2021-12-13 22:52:34,"Isinasagawa ang naturang aktibidad sa DREAM Zone, Capitol Compound, Batangas City, na itinalagang vaccination site ng lalawigan.

December 13, 2021

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/z3bo5Zy5oY",
154,2021-12-13 22:00:01,"Mild adverse effects lang ang naitala na mararanasan ng mga kabataan sa bakunang Pfizer.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #COVID19Ph https://t.co/QPcHusA6vH",
155,2021-12-13 19:30:00,"Masterlist ng mga residenteng hindi pa napapabakunahan laban sa COVID-19, layon na maabot sa Ilocos Norte.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/3U81opm3Jb",
156,2021-12-13 18:56:41,"Emergency Use Authorization ng Pfizer vaccine para 5 to 11 years old, pinag-aaralan na ng FDA.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #COVID19Ph https://t.co/1JhaS50sTb",
157,2021-12-18 11:58:20,"RT @limbertqc: Sakaling manalo si Inday Sara bilang Pangalawang-Pangulo, sana huwag ng SILG ang asamin niya kundi SOJ, para matupad naman a�",
158,2021-12-18 11:58:16,"Sakaling manalo si Inday Sara bilang Pangalawang-Pangulo, sana huwag ng SILG ang asamin niya kundi SOJ, para matupad naman ang binitiwan niyang salita kay Babalet na siya ang una niyang pakukulong. Ang lahat ng masamsam kay Babalet ibili ng bakuna at ihabla ang #IATF at #SinoVac.",
159,2021-12-13 11:15:31,"Eh yung #SinoVac ilang % naman kaya, @FDAPhilippines? https://t.co/yje1nuNnFV",
160,2021-12-24 13:58:27,"Protecting yourself and your loved ones is one of the best gift that you can give this Christmas season. Get your booster shot now! ?

Sinovac-Sinovac-Moderna ?

Thank you DOH and LGU-Sariaya! ?

#resbakuna #moderna https://t.co/1AR7Zs2pYr",
161,2021-12-21 19:42:25,"@LakasNgTimog @Teddybird @EdselSalvana @TishaCM @mirasga @pinoyanghang @loidasandiego77 @ai_ceniza @Noel_Dolor @jaysalas101 Any of you heard from MSM showing some tangible #gratitude to our @DOHgovph @ntfcovid19ph #Resbakuna? Not  a peep of virtual shoutouts, thumbs up from em? https://t.co/bkJcgBm8g6 https://t.co/m2YwJyzu0F",
162,2021-12-25 09:00:00,"Tuluy-tuloy ang Bayanihan Bakunahan sa 2022.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/xR5rkSuer3",
163,2021-12-24 23:00:30,"Sapat na ang supply ng COVID-19 vaccine ng Pilipinas para sa taong 2022, ikaw na lang ang hinihintay.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ZU3jfrEVgb",
164,2021-12-24 21:20:00,"Gawing Christmas gift o New Year's Resolution ang pagbabakuna laban sa COVID-19.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/u0r86Mw0J0",
165,2021-12-24 09:49:45,"TIGNAN: Nasa 550,947 na ang nakatanggap ng first dose sa Bataan habang 441,452 naman ang fully vaccinated na. Nasa 19,520 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/3gUKxMJAQH",
166,2021-12-24 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 188,979 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 173,714 na ang nakakumpleto ng dalawang doses at 8,068 na ang nakatanggap ng booster. 

#NavoBakuna 
#Resbakunation 
#BIDABakunation 
#BIDASolusyon+ https://t.co/qmRFDGfXp0",
167,2021-12-24 04:25:19,"RT @PIADesk: Mahigit 45 million na ang fully vaccinated na Pilipinos.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain http�",
168,2021-12-23 20:00:02,"Safety ng tao ang priority, kaysa sa COVID-19 vaccines na nasira na ng Bagyong #OdettePH.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/KM2hrFBM4a",
169,2021-12-23 17:00:02,"Emergency Use Authorization ng COVID-19 Pfizer vaccine para sa 5 to 11 years old, aprubado na ng FDA.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/X4E5PlWvsD",
170,2021-12-23 15:00:00,"3 months pagkatapos ng second dose ng primary vaccination, pwede nang maturukan ng COVID-19 booster.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/vrRqWjR6ne",
171,2021-12-23 11:52:08,"Para naman sa Janssen, kung nabakunahan nito 2 buwan na ang nakalipas, maaari na rin po silang magpabooster.

Pag magpapa-booster ng Pfizer, kailangan magpaschedule sa https://t.co/85OtP5oadL Kung Astrazeneca, pwede po kayong magwalk in.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation https://t.co/OE79Wt3nBg",
172,2021-12-23 10:23:56,"NAVOBAKUNA | Sa tala ng ating City Health Office, 188,915 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 173,099 na ang nakakumpleto ng dalawang doses at 7,831 na ang nakatanggap ng booster. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/1kbysbCTXE",
173,2021-12-23 10:11:01,"ATTENTION!

Ha DECEMBER 27 (LUNES), mayda pambakuna han JANSSEN VACCINE (1-dose vaccine).

Open an pambakuna ha mga 18 years old and above.

#catbalogancity
#derechouswagcatbalogan 
#resbakunakasanggangbida2021 
#BIDABakunation https://t.co/fkFaT2BsrW",
174,2021-12-22 23:15:38,"Isinagawa ang naturang aktibidad ngayong araw, ika-22 ng Disyembre 2021, sa DREAM Zone, Capitol Compound, Batangas City, na itinalagang vaccination site ng lalawigan.

#BatangasMagiting
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/LGQ0cb5lTz",
175,2021-12-22 22:00:01,"Sapat ang supply ng COVID-19 booster shots para sa mga Pilipinong nangangailangan.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/XIkY9SCpDM",
176,2021-12-22 21:00:02,"Mahigit 45 million na ang fully vaccinated na Pilipinos.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/RjJ4Z7j7Ep",
177,2021-12-22 20:28:17,"RT @PIADesk: 97 percent na ang bakunado laban sa COVID-19 sa Borongan City, Easter Samar.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #Explai�",
178,2021-12-22 20:00:02,"97 percent na ang bakunado laban sa COVID-19 sa Borongan City, Easter Samar.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/vyV7wjoisu",
179,2021-12-22 16:08:20,"TIGNAN: Nasa 550,947 na ang nakatanggap ng first dose sa Bataan habang 441,452 naman ang fully vaccinated na. Nasa 19,520 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/s6NqcGCcWX",
180,2021-12-22 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 188,762 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 172,549 na ang nakakumpleto ng dalawang doses at 7,580 na ang nakatanggap ng booster. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/E4jux07e8J",
181,2021-12-21 12:00:00,"Apat na bagong bakuna laban sa COVID-19, pinag-aaralan na sa vaccine Solidarity Trials.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/XC6QfoHOwe",
182,2021-12-21 10:00:00,"Bakuna ang sagot laban sa COVID-19 na hindi pa magtatapos.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Ai1FqIz2dF",
183,2021-12-24 23:22:46,"Kanang kalima ka gikuhaan ug heart rate ayha ka na vaccinan HAHAHHA 

#vaccinated
#sinovac https://t.co/Efj3zQDaA1",
184,2021-12-22 12:36:32,"Feelin� well now. Never ko na feel ang side effects nung 1st and 2nd dose ko sa Sinovac except pain sa vaccinated area. Sa booster shot na Moderna pa ako nagka fever. At least, ramdam ko na umepekto tlaga sya this time hehe. #GetVaccinatedNow #Moderna #BoosterJab #Sinovac",
185,2021-12-30 16:24:41,"?Booster Shot ?

#QCProtekTODO #COVIDvaccine #moderna #Resbakuna #vaccine #booster #boosted #boostershot https://t.co/zNlZbCsORh",
186,2021-12-29 11:39:42,A4. I was told instead to regularly check their Facebook page for updates. Looks like I'll line up early first business day next year at the CHO to get the shot. #RESBAKUNA #BIDABakuNation #BIDAangMayDisiplina https://t.co/uvDaCoJMrA,
187,2021-12-31 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 189,269 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 175,644 na ang nakakumpleto ng dalawang doses at 11,345 na ang nakatanggap ng booster. 
#NavoBakuna 
#Resbakunation 
#BIDABakunation 
#BIDASolusyon+ https://t.co/FnrTe19rLV",
188,2021-12-30 20:19:52,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 31 December: https://t.co/RsiSZaHUnf

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/0ygHI2wYxC",
189,2021-12-30 15:47:19,"TIGNAN: Nasa 555,903 na ang nakatanggap ng first dose sa Bataan habang 480,297 naman ang fully vaccinated na. Nasa 30,954 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/5Dzks8a27k",
190,2021-12-30 09:00:02,"NAVOBAKUNA | Sa tala ng ating City Health Office, 189,207 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 175,547 na ang nakakumpleto ng dalawang doses at 10,714 na ang nakatanggap ng booster. 

#NavoBakuna 
#Resbakunation 
#BIDABakunation 
#BIDASolusyon+ https://t.co/4vk1vyct4F",
191,2021-12-29 09:00:02,"NAVOBAKUNA | Sa tala ng ating City Health Office, 189,125 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 175,246 na ang nakakumpleto ng dalawang doses at 9,905 na ang nakatanggap ng booster. 
#NavoBakuna 
#Resbakunation 
#BIDABakunation 
#BIDASolusyon+ https://t.co/Fz3op6vCWl",
192,2021-12-28 18:29:47,"TIGNAN: Nasa 554,033 na ang nakatanggap ng first dose sa Bataan habang 459,716 naman ang fully vaccinated na. Nasa 25,290 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/eoOKQuvaXv",
193,2021-12-28 17:20:52,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 29 December: https://t.co/wCJ5GB45X1

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/kSayh4ixbR",
194,2021-12-28 09:21:23,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 28 December: https://t.co/0HQgfilCHc
#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/d88N1jTSDa",
195,2021-12-28 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 189,070 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 174,753 na ang nakakumpleto ng dalawang doses at 8,975 na ang nakatanggap ng booster. 

#NavoBakuna 
#Resbakunation 
#BIDABakunation 
#BIDASolusyon+ https://t.co/ChVmWNqG5G",
196,2022-01-03 05:09:30,Hindi vaccinated or #Sinovac?! https://t.co/ko34vIKkcf,
197,2022-01-01 17:09:20,"@bharianmy So camne ni? Majority #Malaysian dapat 2 dose #sinovac
@Khairykj sila bagi jawapan to majority Malaysian",
198,2021-12-27 15:59:23,"sabi brengki ga sabi pulang, wakaco #sinovac",
199,2021-12-27 14:58:32,"Done with my Sinovac booster.

Get your booster now kung nakaka 3 months na kayo since your 2nd dose.

Sa mga pulitiko, huwag niyong pulitikahin ang mga bakuna.

Lagpas isang siglo ng teknolohiya ang ginamit para sa Sinovac. 

#Booster #Sinovac #vaccination",
